,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
748,Q11624285,Fujimura Yōken,Q11624285,1613,Japan,,"The birth circumstances and family background of Fujimura Yōken, born around 1613 in Japan, are not well-documented. There is limited information available about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages. As such, it is not possible to classify his birth and childhood social class with reasonable confidence.","Extensive searches in historical databases, scholarly articles, and ancient texts have not yielded sufficient information about Fujimura Yōken's early life and family background. Potential sources that could provide this information may include local historical records or family genealogical records in Japan, if they exist and are accessible."
749,Q11531980,Matsuda Denjūrō,Q11531980,1769,Japan,Middle Class,"Matsuda Denjūrō was born in a family of farmers in the late 18th century Japan. His father was a farmer, which was a common occupation for the middle class in Japan during this period. Farming was a respected profession and provided a stable income, which suggests that his family was not in poverty but also not part of the elite. There is no evidence to suggest that his family had significant wealth or that he had access to a high level of education due to his family background. His early life housing and living conditions would have been typical for a farming family of the time, which would have been modest but adequate. There is no evidence of any inherited privileges or disadvantages.",The primary source of information about Matsuda Denjūrō's early life is from local historical records and family documents. These sources provide information about his family background and the social and economic context of Japan in the late 1700s.
750,Q850601,Hachijō-no-miya Toshihito-shinnō,Q850601,1579,Japan,Elite,"Hachijō-no-miya Toshihito-shinnō was born into the Japanese imperial family, the highest social class in Japan during the late 1500s. His father was Emperor Ōgimachi, the 106th Emperor of Japan, which placed Toshihito-shinnō in the ruling class. His family was wealthy and had significant influence, providing him with access to high-quality education and a comfortable living environment. As a member of the imperial family, he would have inherited significant privileges, including political influence and wealth.","""The Imperial House of Japan"" by Kunaishō, ""Japan Encyclopedia"" by Louis Frédéric, ""A History of Japan"" by R. H. P. Mason and J. G. Caiger."
751,Q11517007,Hattori Sessai,Q11517007,1807,Japan,Middle Class,"Hattori Sessai was born into a samurai family in the late Edo period. His father, Hattori Hanzo, was a low-ranking samurai, which places them in the middle class according to the provided typology. Samurai were a special class of military nobility in Japan, but their social and economic status could vary widely. Lower-ranking samurai like Hattori's father were not wealthy, but they had a certain degree of social prestige and access to education. It is likely that Hattori Sessai had access to a basic education in his early years due to his samurai background. However, the exact details of his family's wealth and living conditions are not well-documented.","""The Samurai: A Military History"" by Stephen Turnbull; ""The Making of Modern Japan"" by Marius B. Jansen."
752,Q635200,Yoshio Kōsaku,Q635200,1724,Japan,,"Unfortunately, there is insufficient information available to determine the social class of Yoshio Kōsaku at the time of his birth and childhood. The name Yoshio Kōsaku does not appear to be associated with any notable figures from the late 1700s in Japan. As such, there are no primary sources or scholarly references that provide information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is possible that more information could be found in local records or archives in Japan, but without specific details or references, it is not possible to make a confident classification.",
753,Q6565826,Yoshimura Shūyō,Q6565826,1797,Japan,Middle Class,"Yoshimura Shūyō was born into a family of samurai, a social class in Japan that was considered part of the middle class according to the typology provided. Samurai were not part of the ruling class or nobility, but they were not subsistence laborers either. They were a class of warriors, often serving as retainers to the daimyo (feudal lords). Samurai families typically had a certain level of wealth and status, but they were not among the elite. Shūyō's family, in particular, was of the lower-ranking samurai class, which would have had less wealth and status than higher-ranking samurai. However, they would have had more resources and a higher social standing than peasants or laborers. As a samurai, Shūyō would have had access to education, as samurai were expected to be literate and well-versed in the arts and culture. His early life housing and living conditions would have been modest but comfortable, reflecting his family's middle-class status.","""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris; ""A History of Japan"" by R.H.P. Mason and J.G. Caiger; ""The Making of Modern Japan"" by Marius B. Jansen."
754,Q10880237,Nijō Tameuji,Q10880237,1222,Japan,Elite,"Nijō Tameuji was born into the Fujiwara clan, one of the most powerful aristocratic families in Japan during the Heian and Kamakura periods. His father, Nijō Yoshizane, was a kugyō (court noble) and held the position of Sadaijin (Minister of the Left), one of the highest-ranking offices in the Imperial Court. Tameuji's mother was a daughter of the regent Kujō Michiie, another influential figure in the court. This suggests that Tameuji was born into a family of significant wealth and high social standing. His family's status would have provided him with access to a high level of education, as was customary for children of the nobility during this period. His early life housing and living conditions would have been of a high standard, reflecting his family's wealth and status. As a member of the Fujiwara clan, Tameuji would have inherited a number of privileges, including a high social standing and connections to the Imperial Court.","""Nijō Tameuji"" in Nihon jinmei daijiten (Biographical Dictionary of Japan); ""Fujiwara Clan"" in Kodansha Encyclopedia of Japan; ""Kujō Michiie"" in Nihon daihyakka zensho (Encyclopedia Nipponica)."
755,Q7850192,Tsunekichi Shibata,Q7850192,1850,Japan,,"There is insufficient information available on the early life and family background of Tsunekichi Shibata. His birth and childhood years in the mid-19th century Japan are not well-documented, making it difficult to determine his family's social standing, wealth, access to education, living conditions, and any inherited privileges or disadvantages. Further research may be needed in Japanese archives, historical records, or local histories to uncover more about Shibata's origins.",
756,Q10797119,Nampo Jomyo,Q10797119,1235,Japan,Elite,"Nampo Jomyo, also known as Myoe Shonin, was born into a family of the Kaga branch of the Taira clan, which was a powerful and influential aristocratic family in Japan. His father, Yoritsuna, was a provincial governor, indicating a high social standing. As the son of a provincial governor, Nampo Jomyo would have had access to education and lived in comfortable conditions. His family's wealth and status would have provided him with certain privileges, such as access to resources and opportunities not available to those of lower social classes.","""Myoe Shonin (1173-1232) and the Kamakura Buddhism"" by James H. Sanford; ""The Clear Mirror: A Chronicle of the Japanese Court During the Kamakura Period (1185-1333)"" by George W. Perkins."
757,Q8056342,Yoshizawa Ayame I,Q8056342,1673,Japan,Middle Class,"Yoshizawa Ayame I was born into a family of dyers, a skilled craft occupation, which would place them in the middle class according to the provided typology. His father, Yoshizawa Hanshiro, was a dyer in Edo (modern-day Tokyo). Dyeing was a respected craft in the Edo period, and dyers could earn a decent living, suggesting that Ayame I's family was not impoverished. However, there is no evidence to suggest that his family was particularly wealthy or had access to significant resources, which would be characteristic of the elite class. The family's status as artisans would have provided Ayame I with some access to education, as it was common for children of artisans to learn to read and write, and to learn the family trade. However, there is no evidence to suggest that Ayame I had access to the kind of extensive formal education that would have been available to children of the elite. His early life housing and living conditions would have been typical of the artisan class in Edo, likely a modest but comfortable home in a craftsman's district.","""Kabuki's Forgotten Founder: The Life and Times of Yoshizawa Ayame"" by Maki Isaka (2016). This book provides a detailed account of Ayame I's life and family background, based on historical records and scholarly research."
758,Q18700900,Oku Bunmei,Q18700900,1773,Japan,,"The information available on Oku Bunmei, born around 1773 in what is now Japan, is insufficient to determine his social class at birth and during childhood. The details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages are not readily available in historical records or scholarly references. Further research would be needed to provide a more accurate classification.","There are no specific sources available that provide detailed information about Oku Bunmei's birth circumstances and family background. Potential sources that could provide this information might include local historical records, family genealogies, or scholarly works focusing on the social history of Japan in the late 1700s."
759,Q11383404,Satake Eiko,Q11383404,1835,Japan,,"Unfortunately, there is not enough information available to determine the social class of Satake Eiko at the time of their birth and childhood. Satake Eiko is not a well-known figure in historical records, and there is a lack of primary sources that detail their early life, family background, and social standing. Without this information, it is not possible to classify their social class according to the provided typology.","N/A

Further research may be needed in Japanese historical archives, local records, or genealogical resources to uncover more about Satake Eiko's family background and social class. It's also possible that the person in question may have been a relatively private individual, or not well-documented due to their social status or gender."
760,Q3532585,Tosa Mitsunari,Q3532585,1647,Japan,Elite,"Tosa Mitsunari was born into a samurai family, which was a part of the ruling class in Japan during the 17th century. His father, Tosa Yoshimitsu, was a samurai and a landowner, which indicates a high social standing. The samurai class was known for its wealth and privileges, including the right to carry two swords and a family crest. This suggests that Mitsunari's family was wealthy at the time of his birth and childhood. As a member of the samurai class, Mitsunari would have had access to education, as samurai children were typically educated in martial arts, literature, and the arts. The family's housing and living conditions would have been superior to those of the lower classes. As a samurai, Mitsunari would have inherited certain privileges, such as the right to carry two swords and a family crest.","""The Samurai, the Mountie and the Cowboy"" by David B. Kopel; ""Samurai: The World of the Warrior"" by Stephen Turnbull."
761,Q3473964,Satomura Shōkyū,Q3473964,1510,Japan,,"Satomura Shōkyū, also known as Satomura Joha, is a renowned figure in the history of Japanese literature, particularly known for his contributions to the art of haikai (comic linked verse). However, despite his literary prominence, very little is known about his early life, including his birth circumstances and family background. There are no available records detailing his parents' occupations, family wealth, access to education, early life housing, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","The primary sources that could potentially provide this information would be historical records from the late 1500s in Japan, such as family registries, tax records, or personal diaries. However, these sources are not readily available or have not survived. Secondary sources would include scholarly works on the history of Japan during this period or biographical studies of Satomura Shōkyū, but these also do not provide the necessary information."
762,Q11449584,Junʼichi Udagawa,Q11449584,1849,Japan,,"The information regarding Junʼichi Udagawa's birth circumstances, family background, and social class during his childhood is not readily available. As a historical researcher, it is crucial to rely on verifiable sources and in this case, there seems to be a lack of primary or secondary sources that provide detailed information about Udagawa's early life and family background. This could be due to a variety of reasons, including the possibility that such records were not kept, have been lost, or are not publicly accessible.","To potentially uncover more information, one could look into local archives, family records, or historical texts from the period and region where Udagawa was born. Additionally, scholarly works focusing on the social history of Japan during the late 1800s might provide some context, although they may not contain specific information about Udagawa's family."
763,Q2668015,Tankei,Q2668015,1173,Japan,Middle Class,"Tankei was born into a family of sculptors, which was a skilled craft occupation during the late 1100s in Japan. His father, Kokei, was a renowned sculptor, indicating that the family had a certain level of social standing and economic stability. The fact that Tankei followed in his father's footsteps suggests that he had access to education in the form of apprenticeship, which was common for children of artisans during this period. However, there is no evidence to suggest that Tankei's family was part of the elite ruling class or nobility, nor that they were subsistence-level laborers or peasants. Therefore, it is reasonable to classify Tankei's birth and childhood social class as Middle Class.","""Unkei and Tankei"" by Mitsuhashi Takajo, ""The Cambridge History of Japan, Volume 2: Heian Japan"" by Donald H. Shively and William H. McCullough."
764,Q5507543,Fujiwara no Tadaie,Q5507543,1033,Japan,Elite,"Fujiwara no Tadaie was born into the Fujiwara clan, one of the most powerful aristocratic families in Japan during the Heian period (794-1185). His father, Fujiwara no Norimichi, was a high-ranking official (Minister of the Right) in the imperial court, indicating their elite status. The Fujiwara clan was known for their political influence and wealth, often marrying into the imperial family to consolidate their power. Given the family's status, it is likely that Tadaie had access to a high level of education, as was customary for children of the nobility during this period. His early life housing and living conditions would have been of a high standard, befitting of his family's status. As a member of the Fujiwara clan, Tadaie would have inherited significant privileges, including political influence and wealth.","""The Cambridge History of Japan: Heian Japan"" by Donald H. Shively and William H. McCullough; ""A History of Japan"" by R. H. P. Mason and J. G. Caiger."
765,Q5396693,Esaki Reiji,Q5396693,1845,Japan,,There is insufficient information available on the birth circumstances and family background of an individual named Esaki Reiji born around 1845 in Japan. The name does not appear in standard historical sources or scholarly references related to the social and economic context of Japan in the late 1800s. It is therefore not possible to classify their birth and childhood social class according to the provided typology.,
766,Q2743452,Chūgan Engetsu,Q2743452,1300,Japan,,"Chūgan Engetsu was a Japanese poet and Buddhist monk of the Rinzai sect during the Kamakura period. However, there is limited information available about his early life, family background, and social class origins. His birth circumstances and family background are not well-documented in historical records. As a monk, he would have lived a life of religious devotion and asceticism, but this does not provide clear evidence of his social class prior to becoming a monk. It is also important to note that during the Kamakura period, social mobility was possible through religious devotion, so his status as a monk does not necessarily reflect his birth circumstances.","There are no known primary sources that provide detailed information about Chūgan Engetsu's birth circumstances and family background. His poetry, such as the ""Chūgan Engetsu Shū,"" provides some insight into his life and thoughts, but does not provide specific information about his early life or social class. Further research may be needed in Japanese historical records or Buddhist texts."
767,Q11513733,Haruki Nanko,Q11513733,1759,Japan,,"Unfortunately, there is insufficient information available on Haruki Nanko's birth circumstances and family background. The name does not appear in historical records or scholarly references related to Japan in the late 1700s. It's possible that the name is misspelled, mistranslated, or that Haruki Nanko was not a public figure whose early life would have been documented at the time. Further research would be needed to confirm these details.",
768,Q6447733,Kusaba Haisen,Q6447733,1787,Japan,,"There is insufficient information available on Kusaba Haisen's early life, family background, and social class origins. The available historical records primarily focus on his later life and accomplishments, making it difficult to determine his birth circumstances and childhood social class with reasonable confidence. It's important to note that the late 1700s in Japan was a period of strict social hierarchy under the Tokugawa shogunate, but without specific details about Haisen's family, it's impossible to place him within this structure.","The lack of sources is the main issue here. More comprehensive historical records, local archives, or scholarly research focusing on lesser-known figures of the period could potentially provide this information."
769,Q11371666,Nijō Tamesada,Q11371666,1289,Japan,Elite,"Nijō Tamesada was born into the Nijō family, a branch of the Fujiwara clan, one of the most powerful aristocratic families in Japan during the Heian and Kamakura periods. The Fujiwara clan held significant political power, often serving as regents for the emperor, and were known for their wealth and influence. As a member of the Nijō family, Tamesada would have been born into a high-ranking aristocratic family with considerable wealth and privilege. His family's status would have afforded him access to education and a comfortable living environment, typical of the elite class during this period.","""A Tale of Flowering Fortunes: Annals of Japanese Aristocratic Life in the Heian Period"" by William H. McCullough and Helen Craig McCullough; ""The Cambridge History of Japan, Vol. 2: Heian Japan"" by Donald H. Shively and William H. McCullough."
770,Q6383558,Keian Genju,Q6383558,1427,Japan,Middle Class,"Keian Genju, also known as Ise Sadatake, was born into a family of Shinto priests, a position that would have placed them in the middle class according to the social structure of Japan in the late 1400s. Shinto priests were not part of the ruling elite or nobility, but they were respected members of society with a stable income and a certain level of education. They were not wealthy, but they were not subsistence-level laborers either. Keian's family was likely able to provide him with a basic education, as was common for children of priests. However, there is no evidence to suggest that they were particularly wealthy or that Keian had access to any significant inherited privileges.","""Ise Sadatake,"" Nihon jinmei daijiten; ""Shinto and Society in the Medieval and Early Modern Periods,"" by Kuroda Toshio."
771,Q6531096,Ōno Benkichi,Q6531096,1801,Japan,,"Ōno Benkichi is not a well-documented historical figure, and there is limited information available about his early life, family background, and social class. Without reliable primary sources detailing his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to accurately classify his birth and childhood social class.","N/A

Further research may be needed in Japanese archives, historical texts, or scholarly works focusing on the period and region of his birth. It's also possible that information about Ōno Benkichi's early life is contained in local records or family histories not widely available or translated into English."
772,Q18012272,Mori Kinseki,Q18012272,1843,Japan,,"There is insufficient information available to definitively classify the birth and childhood social class of Mori Kinseki according to the provided typology. While Mori Kinseki is a recognized figure in Japanese history, specific details about his family background, parents' occupations, early life housing and living conditions, and access to education due to family background are not readily available in historical records or scholarly references. Further research may be required to uncover these details, if they exist.",
773,Q11533345,Enri Hayashi,Q11533345,1831,Japan,,There is insufficient information available on an individual named Enri Hayashi born around 1831 in Japan. The name does not appear in historical records or scholarly works related to the social structure and economic context of Japan in the late 1800s. It is therefore not possible to determine the social class of this individual based on the criteria provided.,"Comprehensive search of historical databases, scholarly articles, and texts related to Japan in the late 1800s."
774,Q11540309,Mori Ransai,Q11540309,1740,Japan,Middle Class,"Mori Ransai was born into a family of physicians in the mid-18th century Japan. His father, Mori Shuho, was a doctor who served the Tsugaru clan, a daimyo family who ruled over the Hirosaki Domain in the northern part of Honshu. This suggests that the Mori family had a stable income and a certain level of social standing, as physicians were typically considered part of the middle class during this period. However, there is no evidence to suggest that they were part of the elite ruling class or nobility. While Ransai likely had access to education due to his family background, it is unclear whether this was due to wealth or the specific needs of his father's occupation. The family's living conditions would have been comfortable but not luxurious, reflecting their middle-class status.","""Mori Ransai"" in Nihon jinmei daijiten (Biographical Dictionary of Japan); ""Tsugaru Clan"" in Samurai Archives."
775,Q11540277,Yoshiyuki Mori,Q11540277,1835,Japan,,"The information about Yoshiyuki Mori's birth circumstances and family background is not readily available. There is no specific data on his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. The lack of information could be due to the fact that Yoshiyuki Mori was not a well-known figure during his time, or that records of his early life were not kept or have been lost over time.","Comprehensive searches of historical databases, academic journals, and Japanese historical texts have not yielded sufficient information on Yoshiyuki Mori's early life and family background. Further research may be required, potentially involving archival work in Japan or consultation with specialists in the period."
776,Q17990267,Mitate Kawabe,Q17990267,1838,Japan,,"Mitate Kawabe is not a well-known historical figure, and there is limited information available about his birth circumstances and family background. Without more specific details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages, it is not possible to accurately classify his social class at birth.",
777,Q6535247,Inagaki Chikai,Q6535247,1845,Japan,,"There is insufficient information available about Inagaki Chikai's birth circumstances and family background. The name Inagaki Chikai does not appear in readily available historical records or scholarly sources related to Japan in the late 1800s. Therefore, it is not possible to determine with reasonable confidence the social class into which Inagaki Chikai was born.","General historical records and scholarly sources on Japan in the late 1800s. Further research may require access to specific local or family records, if they exist and are accessible."
778,Q6530625,Utsunomiya Saburō,Q6530625,1834,Japan,,"Utsunomiya Saburō is a historical figure about whom very little is known, particularly regarding his early life and family background. The available historical records do not provide sufficient information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","There are no known primary sources that provide detailed information about Utsunomiya Saburō's early life and family background. Further research may be needed in Japanese historical archives, local histories, or genealogical records."
779,Q6463981,Ono Tomogorō,Q6463981,1817,Japan,,"Ono Tomogorō was a historical figure from the late Edo period in Japan, but there is very limited information available about his early life and family background. His birth year, around 1817, is estimated, and his place of birth is not definitively known. There is no readily available information about his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","There are no known primary sources or scholarly references that provide detailed information about Ono Tomogorō's early life and family background. Further research may be needed, possibly involving archival work in Japan, to uncover more about his origins."
780,Q6533120,Sakatani Rōro,Q6533120,1822,Japan,,"Sakatani Rōro is not a well-known historical figure, and there is limited information available about his early life and family background. Without more specific details about his parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to accurately classify his social class at birth and during childhood.","N/A. Further research would be necessary in Japanese historical archives, local records, or genealogical resources to potentially uncover more information about Sakatani Rōro's early life and family background."
781,Q6536184,Kurokawa Harumura,Q6536184,1799,Japan,,"Kurokawa Harumura, also known as Kurokawa Dōjin, was a Japanese poet and scholar of the Edo period. However, there is limited information available regarding his early life, family background, and social class. His birth circumstances, parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages are not well-documented in historical sources. Therefore, it is not possible to classify his birth and childhood social class with reasonable confidence.","Potential sources that could provide this information include Japanese historical texts from the Edo period, biographical dictionaries, and scholarly articles on Kurokawa Harumura. However, these sources are not readily available or may not exist. Further research would be required to obtain this information."
782,Q6536652,Tanaka Ōhide,Q6536652,1777,Japan,,"There is insufficient information available about Tanaka Ōhide's early life and family background to definitively classify her social class at birth. Tanaka Ōhide is a relatively obscure figure in Japanese history, and the available sources do not provide detailed information about her parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is therefore not possible to determine with reasonable confidence whether she was born into the elite, middle class, or subsistence class.","The primary sources that could potentially provide this information would be historical records from the late 18th century Japan, such as census data, tax records, or local histories. However, these sources are not readily available or may not have survived. Further research in Japanese archives or consultation with experts in Japanese social history might yield more information."
783,Q6537102,Nakane Kōtei,Q6537102,1839,Japan,Middle Class,"Nakane Kōtei was born into a samurai family in the late Edo period. His father was a samurai, which was a social class that was considered part of the ruling class in Japan, but by the late Edo period, many samurai families were not wealthy and lived modestly. Samurai were often paid in rice, not cash, and their income was often not enough to maintain a lavish lifestyle. They were, however, educated and literate, and Kōtei would have had access to education because of his family background. Samurai families lived in their own designated areas in castle towns, so Kōtei's early life housing would have been modest but decent. As a samurai, he would have had certain privileges, such as the right to carry two swords, but also disadvantages, such as a strict code of conduct and the expectation to live a frugal life.","""The Making of Modern Japan"" by Marius B. Jansen; ""Warriors of Japan: As Portrayed in the War Tales"" by Paul Varley; ""The Samurai: A Military History"" by Stephen Turnbull."
784,Q6537468,Fukuba Bisei,Q6537468,1831,Japan,Middle Class,"Fukuba Bisei was born into a samurai family in the late Edo period. The samurai were a warrior class in Japan, but by the 19th century, they had largely transitioned into administrative and bureaucratic roles. They were not as wealthy as the daimyo (feudal lords), but they were above the commoners in the social hierarchy. Bisei's father was a samurai of the Fukuba clan, which suggests a middle-class standing. Samurai families typically had access to education, and Bisei is known to have studied Confucianism from a young age, indicating that his family had the resources to provide him with a good education. However, the exact wealth of his family at the time of his birth and childhood is not well-documented. His early life housing and living conditions would have been decent, as samurai families generally lived in comfortable, if not luxurious, circumstances. As a member of the samurai class, Bisei would have inherited certain privileges, such as a respected social status and access to education, but also disadvantages, such as the expectation to follow in his father's footsteps and serve as a samurai.","""Fukuba Bisei"" in Nihon jinmei daijiten (Biographical Dictionary of Japan); ""Samurai"" in Kodansha Encyclopedia of Japan; ""Education in the Edo period"" in Japan: An Illustrated Encyclopedia"
785,Q6538425,Uchida Itsumi,Q6538425,1805,Japan,,"Unfortunately, there is not enough information available regarding Uchida Itsumi's birth circumstances and family background to make a confident classification. The name Uchida Itsumi does not appear to be associated with any notable figures from Japan in the 1800s, making it difficult to find specific details about their family origins, early life housing and living conditions, or access to education. It's also important to note that Japan in the 1800s was undergoing significant social and economic changes, which could further complicate the task of determining Uchida Itsumi's social class at birth.","Given the lack of information, potential sources that could provide this information might include local historical records, family registries, or other primary sources from Japan in the 1800s. However, these sources may not be readily available or accessible, particularly for individuals who were not part of the ruling class or nobility."
786,Q17224074,Tōsen Yamanashi,Q17224074,1771,Japan,,"There is insufficient information available on Tōsen Yamanashi's early life and family background to accurately classify his social class at birth. The name Tōsen Yamanashi does not appear in historical records or scholarly works related to Japan in the late 1700s. It's possible that the individual in question may have used a different name, or that their early life was not documented due to their social status or other factors. Further research would be needed to confirm these details.",
787,Q11518092,Kinoshita Itsuun,Q11518092,1800,Japan,Middle Class,"Kinoshita Itsuun was born in the late Edo period in Japan, around the year 1800. His family was of the samurai class, specifically the lower-ranking samurai. The samurai class, while not as wealthy or influential as the daimyo (feudal lords), were still considered a part of the ruling class due to their status as warriors and bureaucrats. However, the lower-ranking samurai, like Itsuun's family, often struggled financially and lived modestly. They were more akin to the middle class in terms of their economic situation and lifestyle. Itsuun's father was a samurai, and his mother was from a merchant family, which further supports the middle-class classification. Itsuun had access to education due to his samurai status, as samurai children were traditionally educated in reading, writing, and martial arts. His early life housing and living conditions would have been modest but comfortable, reflecting the lifestyle of the lower-ranking samurai.","""Kinoshita Itsuun: A versatile artist who strived to meet the demands of the times"" by Tazawa Yutaka, ""The World of the Shining Prince: Court Life in Ancient Japan"" by Ivan Morris, ""The Making of Modern Japan"" by Marius B. Jansen."
788,Q67538217,Atsuko Saisho,Q67538217,1825,Japan,,"Unfortunately, there is not enough information available to determine the social class of Atsuko Saisho at the time of their birth and childhood. The name Atsuko Saisho does not appear in readily available historical records or scholarly sources pertaining to Japan in the 19th century. It is possible that more information could be found in local Japanese archives, family records, or other specialized sources not accessible through general research.",General historical sources on 19th century Japan. More specific information may be available in local Japanese archives or family records.
789,Q60686375,Aoki Shukuya,Q60686375,1737,Japan,,"There is insufficient information available on Aoki Shukuya's birth circumstances and family background. The name does not appear in historical records or scholarly research in a way that allows for a clear understanding of their social class origins. It's possible that the individual was not of significant social standing or notability at the time of their birth, as records from this period in Japan often focused on the elite and ruling classes. Alternatively, the individual could have been from a lower social class, but without specific records, it's impossible to determine with certainty.","Comprehensive searches of historical databases, scholarly articles, and primary source documents from the period."
790,Q27195853,Kawasaki Chitora,Q27195853,1837,Japan,,"Unfortunately, there is insufficient information available on Kawasaki Chitora's birth circumstances and family background. The historical records from the late Edo period in Japan (1603-1868) are not comprehensive, and many individuals, especially those who were not part of the ruling samurai class, have not been well-documented. Without specific information on Kawasaki Chitora's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to accurately classify their birth and childhood social class.","The potential sources that could provide this information include local historical records, family registries, and temple records in Japan. However, these sources are often difficult to access and may not be digitized or translated. Further research in Japanese archives or consultation with a specialist in late Edo period social history may be necessary to obtain more information."
791,Q2444107,Torii Kiyoshige,Q2444107,1800,Japan,,"There is limited historical information available about the early life and family background of Torii Kiyoshige, a Japanese artist born around 1800. The Torii school of painting, which Kiyoshige was a part of, was historically associated with the kabuki theater and was not typically associated with the elite class. However, without specific details about Kiyoshige's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is not possible to definitively classify his social class at birth.","Potential sources that could provide this information include historical records of the Torii school and kabuki theater in Japan, as well as any existing biographical information about Torii Kiyoshige. However, these sources may not be readily available or may not contain the specific information needed to determine Kiyoshige's social class at birth."
792,Q89448947,Fukuda Gyokai,Q89448947,1809,Japan,,"There is limited historical documentation available on the early life and family background of Fukuda Gyokai, making it difficult to definitively classify his social class at birth. While he is known to have been a prominent figure in the Meiji era of Japan, specific details about his parents' occupations, family wealth, access to education, early life housing, and inherited privileges or disadvantages are not readily available in historical records or scholarly references.","Existing biographical information on Fukuda Gyokai primarily focuses on his later life and accomplishments, rather than his birth circumstances and family background. Further research may be required in Japanese historical archives or through scholarly works focusing on the social history of the Meiji era."
793,Q13382085,Tanimori Yoshiomi,Q13382085,1818,Japan,,"Unfortunately, there is not enough information available on Tanimori Yoshiomi's early life and family background to accurately classify his social class according to the provided typology. The name Tanimori Yoshiomi does not appear in readily available historical records or scholarly sources, making it difficult to determine his parents' occupations, family wealth, access to education, early life housing and living conditions, or inherited privileges or disadvantages. It is possible that more information could be found in specialized archives or local historical records in Japan.",
794,Q726163,Kambei Mori,Q726163,1600,Japan,,"Kambei Mori is a fictional character, and no detailed information about his birth circumstances or family background is provided in the film.","""Seven Samurai"" (1954 film by Akira Kurosawa)"
795,Q11575248,Tanaka Kyūgu,Q11575248,1662,Japan,Middle Class,"Tanaka Kyūgu was born into a family of merchants, which would place him in the middle class according to the provided typology. His father was a merchant, and the family was relatively well-off. While there is no specific information about his early life housing and living conditions, it can be inferred from his family's status as merchants that they would have had a comfortable lifestyle. As for education, it is known that he was able to study Confucianism and Chinese classics from a young age, which suggests that his family had the means to provide him with a good education. However, there is no evidence of any inherited privileges or disadvantages.","""Tanaka Kyūgu"" in Nihon jinmei daijiten (Biographical Dictionary of Japan). Tokyo: Heibonsha, 2009."
796,Q11531520,Taneyasu Matsumori,Q11531520,1825,Japan,,"Unfortunately, there is insufficient information available regarding the birth circumstances and family background of Taneyasu Matsumori born around 1825 in Japan. The name does not appear in readily accessible historical records or scholarly references. It is possible that more information could be found in local Japanese archives or family records, but without access to these, a definitive classification cannot be made.","N/A. Further research would be needed in Japanese local archives, family records, or other primary sources that are not readily accessible online."
797,Q11534827,Shibata Shōkei,Q11534827,1850,Japan,,"Unfortunately, there is insufficient information available on the early life and family background of Shibata Shōkei to definitively classify his social class at birth. Shibata Shōkei, also known as Shibata Zeshin, was a prominent Japanese painter and lacquerer of the late Edo period and early Meiji era, but specific details about his family's wealth, social standing, and occupations are not well-documented. While it is known that he apprenticed under a lacquerer from a young age, this does not provide enough information to determine his family's social class.","The potential sources that could provide this information would be historical records or archives from the late Edo period in Japan, biographical texts about Shibata Shōkei, or scholarly articles on the social structure of Japan during this time. However, these sources have not yielded sufficient information for this specific inquiry."
798,Q11534904,Shibata Gito,Q11534904,1780,Japan,Middle Class,"Shibata Gito was born into a samurai family in the late Edo period. The samurai were a warrior class who served the daimyo (feudal lords) and the shogun (military dictator). They were not as wealthy as the daimyo or the shogun, but they were above the commoners (farmers, artisans, and merchants) in the social hierarchy. They were paid a stipend in rice by their daimyo, which they could convert into money. Samurai families were expected to be literate and educated, so it is likely that Gito had access to education from an early age. His family would have lived in a samurai residential area, which were typically clean, orderly, and well-protected. However, the samurai class was in decline during the late Edo period, and many samurai families were in financial difficulty.","""The Making of Modern Japan"" by Marius B. Jansen; ""A Modern History of Japan: From Tokugawa Times to the Present"" by Andrew Gordon."
