,individual_wikidata_id,individual_name,individual_wikidata_id.1,birth_year,country,classification,explanation,sources
328,Q740706,John Cleveland,Q740706,1613,United Kingdom,Middle Class,"John Cleveland was born in Loughborough, Leicestershire, England, in 1613. His father, Thomas Cleveland, was a clergyman, which would place the family in the middle class according to the typology provided. The family would have had a relatively comfortable living, but they were not part of the elite or ruling class. John Cleveland was able to attend the local grammar school and later Cambridge University, suggesting that his family had enough resources to provide him with a good education. However, this was not due to inherited wealth or privilege, but rather the occupation and income of his father. There is no evidence to suggest that the family was particularly wealthy or that they lived in luxurious conditions.","""John Cleveland."" The Oxford Dictionary of National Biography. Oxford University Press, 2004; online edn, Jan 2008. ""John Cleveland."" The Cambridge History of English and American Literature in 18 Volumes (1907–21). Volume VII. Cavalier and Puritan."
329,Q663216,Matthew Henry,Q663216,1662,United Kingdom,Middle Class,"Matthew Henry was born in Flintshire, Wales, in 1662. His father, Philip Henry, was a nonconformist minister, which would place the family in the middle class according to the typology provided. Nonconformist ministers were typically educated and respected, but they were not part of the elite ruling class or nobility. They were also not subsistence laborers or peasants. Philip Henry was ejected from his position as a minister in the Church of England due to the Act of Uniformity 1662, which may have affected the family's wealth and social standing. However, the family was still able to provide Matthew with a good education, suggesting they retained some level of wealth and social standing. Matthew was educated at home by his father before attending the Thomas Doolittle academy in London. The family's ability to provide this education suggests they were not living in poverty.","""The Life of Matthew Henry"" by J. B. Williams, ""Matthew Henry: His Life and Influence"" by Allan Harman, ""The Act of Uniformity 1662: Its Execution in the Welsh Marches"" by William T. Gibson."
330,Q161167,"Princess Louise, Duchess of Argyll",Q161167,1848,United Kingdom,Elite,"Princess Louise, Duchess of Argyll, was born on March 18, 1848, to Queen Victoria and Prince Albert, making her the sixth child of the British monarchs. Her parents were the ruling class of the United Kingdom, placing her in the elite social class. Queen Victoria was the reigning monarch of the United Kingdom, and Prince Albert was a member of the German nobility before his marriage to Victoria. The family was extremely wealthy, and Louise would have grown up in royal palaces, including Buckingham Palace and Windsor Castle. She would have had access to the best education available, taught by private tutors in a variety of subjects, including languages, history, and the arts. Her birth and childhood were marked by the privileges of royalty, including a high social standing, wealth, and access to education.","1. Hibbert, Christopher. ""Queen Victoria: A Personal History."" HarperCollins, 2000.
2. Packard, Jerrold M. ""Victoria's Daughters."" St. Martin's Press, 1998.
3. Aronson, Theo. ""Prince Albert: The Man Who Saved the Monarchy."" Thistle Publishing, 2017."
331,Q931103,Susanna Centlivre,Q931103,1667,United Kingdom,Middle Class,"Susanna Centlivre was born in Lincolnshire, England, around 1667. Her father, William Freeman, was a man of some substance, being described as a ""gentleman"" of Holbeach in Lincolnshire. This suggests that he was a landowner, which would place the family in the middle class according to the typology provided. However, her father died when she was three and her mother remarried a ""brutal and illiterate"" man, which suggests a decline in the family's social and economic status. Despite this, it is likely that Centlivre received some education, as she later became a successful playwright. However, the details of her early education are not known, so it is not clear whether this was due to her family background or her own merit.","""The Celebrated Mrs. Centlivre"" by Nancy Copeland, ""Susanna Centlivre"" by Derek Hughes, ""The Cambridge Companion to English Restoration Theatre"" by Deborah Payne Fisk."
332,Q1006241,"John Hervey, 2nd Baron Hervey",Q1006241,1696,United Kingdom,Elite,"John Hervey, 2nd Baron Hervey, was born into the English nobility. His father, John Hervey, 1st Earl of Bristol, was a prominent politician and member of the House of Lords, indicating a high social standing. His mother, Elizabeth Felton, was the daughter of a baronet, further cementing the family's elite status. The Herveys were a wealthy family, owning the Ickworth House in Suffolk, a large estate that had been in their possession since the 15th century. This wealth would have provided John Hervey with a comfortable upbringing and access to high-quality education, typical of the English aristocracy. His birth and childhood circumstances were characterized by inherited privilege and wealth.","1. ""The History of Parliament: the House of Commons 1690-1715,"" edited by D. Hayton, E. Cruickshanks, S. Handley.
2. ""The Peerage of England: Containing a Genealogical and Historical Account of All the Peers of England,"" by Arthur Collins.
3. ""Ickworth House,"" National Trust."
333,Q4719989,Alexander Runciman,Q4719989,1736,United Kingdom,Middle Class,"Alexander Runciman was born in Edinburgh, Scotland around 1736. His father, John Runciman, was a prosperous architect and builder, which would place the family in the middle class according to the typology provided. The family's wealth would have been sufficient to provide Alexander with an education, as he was known to have attended the Trustees' Academy in Edinburgh, a school for drawing and painting. This education was not based on merit, but rather the family's ability to afford it. The family's housing and living conditions would have been comfortable, given John Runciman's profession. There is no evidence of any inherited privileges or disadvantages.","""Alexander Runciman."" Oxford Dictionary of National Biography. Oxford University Press, 2004. ""The Trustees' Academy: The Early Years."" National Galleries Scotland."
334,Q6252800,John Phillip,Q6252800,1817,United Kingdom,Middle Class,"John Phillip was born in Aberdeen, Scotland in 1817. His father was a shoe and boot maker, which suggests that his family belonged to the middle class, as his father was a skilled craftsman. There is no evidence to suggest that his family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their time and place. As for education, Phillip was able to attend the Royal Academy schools in London, which suggests that his family had enough resources to support his education. However, this does not necessarily mean that they were wealthy, as education was becoming more accessible to the middle class during this period. His early life housing and living conditions are not well-documented, but given his father's occupation, it is likely that they lived in a modest home in a middle-class neighborhood. There is no evidence to suggest that Phillip inherited any significant privileges or disadvantages due to his birth circumstances.","""John Phillip, R.A."" The Burlington Magazine for Connoisseurs, Vol. 16, No. 82 (Jan., 1910), pp. 271-273; ""John Phillip (1817-1867)."" The Royal Academy of Arts Collections."
335,Q5493438,François Vivares,Q5493438,1709,United Kingdom,Middle Class,"François Vivares was born in Saint-Jean-du-Bruel, France, in 1709, before moving to England later in his life. His father, Pierre Vivares, was a merchant, which would place the family in the middle class according to the provided typology. Merchants were typically considered part of the middle class in the 18th century, as they were involved in commerce but did not possess the wealth or titles of the aristocracy. There is no evidence to suggest that the Vivares family was particularly wealthy or impoverished, so it is reasonable to assume that they were of average means for their social class. Information about François Vivares' early education is scarce, but as the son of a merchant, he would likely have had some access to education. However, it is unclear whether this was due to his family's background or his own merit. The family's living conditions would have been typical for middle-class families of the time, likely living in a comfortable but not extravagant home.","The primary source for this information is the Oxford Dictionary of National Biography, which provides a comprehensive biography of François Vivares, including details about his family background. Other sources include various art history texts and scholarly articles that mention Vivares in the context of 18th-century English art."
336,Q2351239,Mordecai Cubitt Cooke,Q2351239,1825,United Kingdom,Middle Class,"Mordecai Cubitt Cooke was born in Horning, Norfolk, England in 1825. His father, Mordecai Cooke, was a merchant, specifically a shopkeeper, which places the family in the middle class according to the provided typology. The family was not part of the aristocracy or nobility, nor were they subsistence laborers or peasants. The occupation of a shopkeeper would have provided a stable, albeit not extravagant, income for the family. There is no evidence to suggest that the family was particularly wealthy or impoverished during Cooke's childhood. As for education, Cooke was educated at home by his father, which was not uncommon for middle-class children during this period. This suggests that the family had enough resources to provide for his education without needing him to work. There is no information available on the family's housing or living conditions, but given their middle-class status, it is likely that they lived in a comfortable, if modest, home.","""Mordecai Cubitt Cooke: Victorian Naturalist, Mycologist, Teacher & Eccentric"" by Mary P. English, ""The Mycologist's Directory"" by Mordecai Cubitt Cooke."
337,Q951193,John Forster,Q951193,1812,United Kingdom,Middle Class,"John Forster was born in Newcastle upon Tyne in 1812 to a unitarian family. His father, also named John Forster, was a cattle dealer, a profession that would likely place the family in the middle class during this period. His mother, Eliza Forster (née Perch), was the daughter of a Newcastle grocer. The family was not wealthy, but they were not impoverished either. They were able to provide Forster with a decent education, as he attended the Royal Grammar School, Newcastle, and later the University College, London. This suggests that the family had enough resources to invest in their son's education, a typical characteristic of the middle class. However, there is no evidence to suggest that Forster was born into the elite or subsistence classes.","""John Forster: A Life in 13 Books"" by John Stokes; ""The Life of Charles Dickens"" by John Forster; ""John Forster and His Friendships"" by Richard H. Shepherd."
338,Q287665,Isabella Beeton,Q287665,1836,United Kingdom,Middle Class,"Isabella Beeton was born in London in 1836 to Benjamin and Elizabeth Mayson. Her father, Benjamin, was a linen factor (a type of merchant), which would place the family in the middle class according to the given typology. After her father's death, her mother remarried a wealthy man named Henry Dorling, who was a widower with four children. This marriage likely improved the family's financial situation, but it would not have significantly altered their social class. Isabella was educated at home by her stepfather and later attended a boarding school in Heidelberg, Germany, indicating that her family had the means to provide her with a good education. The family lived in Epsom, a prosperous area of Surrey, suggesting they had comfortable living conditions.","Hughes, Kathryn. ""The Short Life and Long Times of Mrs Beeton"". London: Fourth Estate, 2005. Beetham, Margaret. ""Beeton, Isabella Mary (1836–1865), writer on cookery and domestic management"". Oxford Dictionary of National Biography."
339,Q1233369,James De Carle Sowerby,Q1233369,1787,United Kingdom,Middle Class,"James De Carle Sowerby was born into a family with a strong interest in natural history. His father, James Sowerby, was a noted naturalist and illustrator, suggesting a middle-class background. The elder Sowerby's work was well-regarded, and he was able to support his family through his illustrations and writings on natural history. This indicates that the family had some degree of wealth and stability, but were not part of the elite ruling class or nobility. The fact that James De Carle Sowerby followed in his father's footsteps suggests that he had access to education and resources related to natural history from a young age, again pointing to a middle-class upbringing. However, there is no evidence to suggest that the Sowerby family owned significant property or had other forms of wealth that would place them in the elite class.","""James Sowerby: Enlightenment Naturalist and Artist"" by Paul Henderson; ""The Aurelian Legacy: British Butterflies and their Collectors"" by Michael A. Salmon."
340,Q1279134,Whitley Stokes,Q1279134,1830,United Kingdom,Middle Class,"Whitley Stokes was born into a middle-class family in Dublin, Ireland, in 1830. His father, Gabriel Stokes, was a renowned physician and mathematician, indicating a level of education and professional standing associated with the middle class. His mother, Elizabeth Haughton, came from a family of clergymen, again suggesting a middle-class background. Stokes' early education was likely facilitated by his family's status and resources, as he was educated at home by private tutors before attending school in Dublin. There is no evidence to suggest that the Stokes family was part of the elite ruling class or nobility, nor that they were subsistence-level laborers or peasants. Their living conditions, access to education, and professional occupations suggest a comfortable middle-class upbringing.","""Whitley Stokes (1830–1909): The Life and Work of an Indian Civil Servant"" by Norman D. Mermin; ""The Life and Labours in Art and Archaeology, of George Petrie"" by William Stokes."
341,Q288851,Christopher Anstey,Q288851,1724,United Kingdom,Elite,"Christopher Anstey was born into a wealthy and influential family. His father, Dr. Anthony Anstey, was a fellow of King's College, Cambridge and a rector of the Church of England. His mother, Dorothy, was the daughter of a wealthy merchant. This suggests that Anstey was born into a family of high social standing and wealth, which would have provided him with a privileged upbringing and access to education. His family's wealth and status would have also afforded them comfortable living conditions. Anstey himself was educated at Eton College and King's College, Cambridge, which were exclusive institutions typically attended by the children of the elite class.","""Anstey, Christopher (1724–1805), poet"" by S. C. Bushell, Oxford Dictionary of National Biography; ""Christopher Anstey"" by John Nichols, Literary Anecdotes of the Eighteenth Century."
342,Q8755043,William Aikman,Q8755043,1682,United Kingdom,Middle Class,"William Aikman was born in Cairney, Scotland, around 1682, to a family of moderate means. His father, also named William Aikman, was a lawyer and a small landowner, which suggests a middle-class background. The family's social standing allowed young William to receive a good education, as he was sent to the University of Edinburgh to study law. However, his passion for art led him to abandon his studies and pursue painting. The family's ability to send him to university indicates they had some financial resources, but there's no evidence to suggest they were part of the elite or ruling class. The family's housing and living conditions are not well documented, but given their status as landowners and the father's profession, it's reasonable to assume they were comfortable but not luxurious.","""William Aikman (1682-1731): His Life and Works"" by Walter Armstrong; ""The Dictionary of National Biography"" by Sir Leslie Stephen and Sir Sidney Lee."
343,Q559956,Martin Peerson,Q559956,1572,United Kingdom,,"The birth circumstances and family background of Martin Peerson, an English composer and organist born around 1572, are largely unknown. There is no definitive information available about his parents' occupations, family wealth, access to education due to family background, early life housing and living conditions, or inherited privileges or disadvantages. It is known that he was from March, Cambridgeshire, but the social and economic circumstances of his family during his early life are not documented.","The primary sources that could potentially provide this information would be parish records, tax records, or other local documents from March, Cambridgeshire in the late 16th century. However, these have either not survived or have not been discovered. Secondary sources, such as biographies or scholarly articles about Peerson, do not provide this information either."
344,Q6225341,John Carter,Q6225341,1748,United Kingdom,,"The information provided is insufficient to determine the social class of John Carter born around 1748 in the United Kingdom. The name John Carter is common and without additional details such as his parents' names, place of birth, or other identifying information, it is not possible to accurately determine his social class based on birth and childhood circumstances.","General historical records and census data from the United Kingdom in the late 1700s could potentially provide this information, but without more specific details, it is not possible to locate the correct John Carter."
345,Q3182374,John Robert Seeley,Q3182374,1834,United Kingdom,Middle Class,"John Robert Seeley was born in London in 1834 to Robert Benton Seeley, a publisher, and Mary Seeley. His father's occupation as a publisher indicates that the family was likely part of the middle class, as publishing was a skilled trade often associated with this social stratum. The family's ability to provide Seeley with a good education, as he attended City of London School and later Christ's College, Cambridge, suggests they had some degree of financial stability and prioritized education, which is also characteristic of the middle class. However, there is no evidence to suggest that the family was part of the elite or subsistence classes.","""J.R. Seeley and the Uses of History"" by John Cannon (1980), ""The Life and Times of Sir John Seeley, K.C.M.G., Regius Professor of Modern History in the University of Cambridge"" by G.W. Prothero (1925)"
346,Q7526946,Sir George Wheler,Q7526946,1651,United Kingdom,Elite,"Sir George Wheler was born into a family of considerable standing. His father, Sir Charles Wheler, was a naval officer who served as Vice-Admiral of the Fleet and was knighted for his services. This suggests that the family was part of the elite class, as knighthoods were typically bestowed upon individuals of high social standing. Furthermore, Sir George Wheler was educated at University College, Oxford, indicating that his family had the means to provide him with a high level of education, a privilege typically reserved for the upper classes during this period. His early life housing and living conditions are not well-documented, but given his family's status, it is reasonable to assume that they were comfortable.","""The History of Parliament: the House of Commons 1660-1690, ed. B.D. Henning, 1983""; ""Alumni Oxonienses: the Members of the University of Oxford, 1500-1714""; ""The Naval Chronology of Great Britain: An Historical Account of Naval and Maritime Events, Volume 3"" by James Ralfe."
347,Q513170,George Colman the Younger,Q513170,1762,United Kingdom,Middle Class,"George Colman the Younger was born into a family with a strong connection to the arts and literature. His father, George Colman the Elder, was a well-known dramatist and theater manager, which suggests a middle-class background. The elder Colman's position would have provided a comfortable living, but not to the extent of the elite class. The family's wealth would have been moderate, and their social standing would have been respectable, but not aristocratic. George Colman the Younger's access to education would have been due to his family background, as his father's connections and status within the arts community would have afforded him opportunities not available to those of lower social classes. His early life housing and living conditions would have been comfortable, reflecting his middle-class status. However, there is no evidence to suggest that he inherited any significant privileges or disadvantages due to his birth circumstances.","""George Colman, the Younger."" Encyclopædia Britannica. Encyclopædia Britannica, inc., n.d. Web. 20 Dec. 2021. ; ""George Colman."" Wikipedia. Wikimedia Foundation, n.d. Web. 20 Dec. 2021."
348,Q5930147,Hugh Broughton,Q5930147,1549,United Kingdom,Middle Class,"Hugh Broughton was born in 1549 in the small town of Broughton, near Preston, Lancashire, England. His father was a yeoman, a term used in the late 16th century to describe a free man owning his own farm, a position that would place the family in the middle class. The family was not wealthy, but they were not poor either. They had enough resources to provide Hugh with a basic education, which was not common for everyone during this period. Hugh was able to attend the local grammar school in his early years, indicating that his family had some means and valued education. However, there is no evidence to suggest that the family lived in luxury or that Hugh inherited any significant privileges or disadvantages due to his birth.","""Hugh Broughton: A Love Story"" by Roger Beckwith, ""The Oxford Dictionary of National Biography"" by H. C. G. Matthew and Brian Harrison."
349,Q4309820,William Hurrell Mallock,Q4309820,1849,United Kingdom,Elite,"William Hurrell Mallock was born into a wealthy and influential family. His father was a clergyman, which was a respected position in society, and his mother was from a well-off family. The Mallocks were a prominent family in Devon, owning Cockington Court, a large manor house, indicating significant wealth. This wealth would have provided Mallock with a comfortable upbringing and access to a high-quality education, which was a privilege reserved for the elite class during this period. His family's status and wealth would have also afforded him a certain level of societal privilege and influence from a young age.","- ""William Hurrell Mallock."" Oxford Dictionary of National Biography. 
- ""Cockington Court."" Historic England. 
- ""The English Clergy and Their Organization in the Later Middle Ages."" E. B. Fryde, 1952."
350,Q2698450,"Sir Archibald Alison, 1st Baronet",Q2698450,1792,United Kingdom,Middle Class,"Sir Archibald Alison, 1st Baronet, was born in Edinburgh, Scotland in 1792 to Reverend Archibald Alison and Dorothea Gregory. His father was an Episcopalian clergyman and a well-known author, indicating a level of education and social standing that would place the family within the middle class. His mother was the daughter of John Gregory, a professor of medicine, which further suggests a middle-class background. The family's access to education was likely due to their social standing, as both Alison's father and grandfather were educated men. There is no evidence to suggest that the family was particularly wealthy or that they lived in opulent housing, but their status as educated professionals would have afforded them a comfortable lifestyle. There is no record of any inherited privileges or disadvantages.","""The Oxford Dictionary of National Biography""; ""The Scottish Nation: Or, The Surnames, Families, Literature, Honours, and Biographical History of the People of Scotland"" by William Anderson."
351,Q451667,Roger Cotes,Q451667,1682,United Kingdom,Middle Class,"Roger Cotes was born in Burbage, Leicestershire, England in 1682. His father, Reverend Robert Cotes, was a rector of Burbage, and his mother was Grace Farmer. The position of a rector, especially during the late 1600s in England, was typically associated with the middle class. Rectors were educated individuals who were often provided with a house and a reasonable income, but they were not part of the nobility or ruling class. Roger Cotes' access to education was likely due to his father's position and the value placed on education within his family. There is no evidence to suggest that the Cotes family was particularly wealthy or that they lived in anything other than typical housing for their social class. Therefore, it can be concluded that Roger Cotes was born into a middle-class family.","""Roger Cotes (1682–1716)"" by Robert Smith (1751), ""The Correspondence of Isaac Newton"" by Isaac Newton and J. F. Scott (1977), ""The Mathematical Papers of Isaac Newton"" by D. T. Whiteside (1967-1981)."
352,Q966125,Charles Hamilton Smith,Q966125,1776,United Kingdom,Elite,"Charles Hamilton Smith was born into a wealthy and influential family. His father, Lt. Gen. Charles Smith, was a high-ranking military officer in the British Army, which was a position of considerable prestige and influence during this period. This suggests that the Smith family was part of the elite social class. The fact that Charles Hamilton Smith was able to pursue a career as an officer in the British Army, a path typically reserved for the sons of the elite, further supports this classification. His access to education would also have been extensive given his family's status, as the children of the elite were typically well-educated. His early life housing and living conditions would have been comfortable, reflecting his family's wealth and social standing.","""Charles Hamilton Smith"" by Roger Perkins, Oxford Dictionary of National Biography; ""The British Army in the Eighteenth Century"" by Jeremy Black."
353,Q2698623,Henry Alford,Q2698623,1810,United Kingdom,Middle Class,"Henry Alford was born on 7 October 1810 in London, England. His father, also named Henry Alford, was a clergyman, serving as the rector of Aston Sandford, Buckinghamshire. This indicates that the family had a respectable social standing, typical of the middle class in the United Kingdom during this period. The family's wealth is not well-documented, but as a clergyman, Alford's father would have had a steady income, suggesting a level of financial stability. Alford's access to education was likely due to his family background, as his father would have valued education and had the means to provide it. Alford was educated at home by his father before attending Ilminster Grammar School and then Trinity College, Cambridge. His early life housing and living conditions would have been comfortable, typical of a middle-class family. As the son of a clergyman, Alford would have inherited certain privileges, such as access to education and a respectable social standing, but he would not have been considered part of the elite.","""Alford, Henry (1810–1871), dean of Canterbury and biblical scholar"" by J. R. Watson, Oxford Dictionary of National Biography."
354,Q451693,"William Brouncker, 2nd Viscount Brouncker",Q451693,1620,United Kingdom,Elite,"William Brouncker, 2nd Viscount Brouncker, was born into the English nobility. His father, William Brouncker, 1st Viscount Brouncker, was a wealthy landowner and a member of the Irish peerage. His mother, Winifred Leigh, was also from a noble family. As a member of the aristocracy, Brouncker would have had access to a high level of education from a young age, likely provided by private tutors. His family's wealth and status would have ensured a comfortable early life with high-quality housing and living conditions. The title of Viscount Brouncker, which he inherited from his father, would have conferred significant privileges and advantages.","""The Peerage of England, Scotland, and Ireland"" by John Debrett, ""The Complete Peerage"" by George Edward Cokayne."
355,Q272161,Anne Isabella Byron,Q272161,1792,United Kingdom,Elite,"Anne Isabella Byron, also known as Annabella Milbanke, was born into an elite family. Her father, Sir Ralph Milbanke, was a baronet and a member of the landed gentry, and her mother, Judith Milbanke, was also from a wealthy family. The Milbankes were one of the wealthiest families in the North of England, with extensive land holdings. Annabella was their only child, and thus the sole heir to their fortune. She was educated by private tutors, as was common for children of her class at the time. The family lived in a large country estate, Seaham Hall, indicating a high standard of living.","1. ""Byron's Wife and Daughter: Annabella Milbanke and Ada Lovelace"" by Julia Markus
2. ""Lady Byron and Her Daughters"" by Julia Markus
3. ""The Life and Letters of Anne Isabella, Lady Noel Byron"" by Ethel Colburn Mayne"
356,Q8013630,William John Huggins,Q8013630,1781,United Kingdom,Middle Class,"William John Huggins was born in 1781 in England. His father was a seaman, which would place the family in the middle class according to the social structure of the time. Seamen were skilled workers, often earning a decent wage, but they were not part of the elite or ruling class. There is no evidence to suggest that Huggins' family was particularly wealthy or impoverished, so it's reasonable to assume they were of average means for their social class. The fact that Huggins later became a marine painter suggests he may have had some access to education or training in his youth, which would also be consistent with a middle-class upbringing. However, specific details about his early life and education are scarce.","""William John Huggins."" Oxford Dictionary of National Biography. Oxford University Press, 2004."
357,Q960709,Hartley Coleridge,Q960709,1796,United Kingdom,Middle Class,"Hartley Coleridge was born on September 19, 1796, in Bristol, England. He was the eldest son of Samuel Taylor Coleridge, a renowned poet, and his wife, Sara Fricker. Samuel Taylor Coleridge was not from an aristocratic family, but he was well-educated and had a respectable standing in society due to his intellectual pursuits. He was a member of the literary and artistic movement known as the Romantic Movement, which was largely composed of middle-class individuals. 

Hartley's mother, Sara Fricker, was also from a middle-class background. Her family was involved in the Bristol theatre scene, and she herself was an accomplished writer. 

The Coleridge family was not wealthy, but they were not impoverished either. They had enough resources to provide for their children's basic needs and education. Hartley, like his siblings, received a good education, which was a privilege not available to the lower classes at the time. 

The family lived in a comfortable home in the Lake District, which suggests a middle-class lifestyle. However, they did face financial difficulties at times, largely due to Samuel's struggle with opium addiction and his inability to consistently earn a stable income.

Inherited privileges for Hartley would include his access to education and the intellectual environment in which he was raised. His father's connections in the literary world would also have provided opportunities not available to those of lower social classes.",
358,Q319969,David Gill,Q319969,1843,United Kingdom,Middle Class,"David Gill was born in 1843 in Aberdeenshire, Scotland. His father, David Gill Sr., was a watchmaker, which was a skilled craft at the time, indicating a middle-class status. The family was not part of the aristocracy, nor were they laborers or peasants. The occupation of watchmaker suggests that the family had a stable income and were able to provide for their children. David Gill was educated at the Dollar Academy and the University of Aberdeen, suggesting that his family had the means to afford a good education. However, there is no evidence to suggest that the family was particularly wealthy or that they owned significant property. Therefore, based on the available information, it can be concluded that David Gill was born into a middle-class family.","""David Gill, Man of Science and Astronomer Royal at the Cape of Good Hope 1879-1907"" by Brian Warner; ""The Biographical Dictionary of Scottish Women"" by Elizabeth Ewan, Sue Innes, Sian Reynolds, Rose Pipes."
359,Q6143295,James Smetham,Q6143295,1821,United Kingdom,Middle Class,"James Smetham was born in Pateley Bridge, Yorkshire, England in 1821. His father, William Smetham, was a Wesleyan Methodist preacher, a position that would have placed the family in the middle class during this period. The Methodist preachers were generally considered to be part of the middle class, as they were educated and held a respected position in society, but they were not wealthy or part of the aristocracy. The family's wealth at the time of James' birth and childhood is not well documented, but it is likely that they were not impoverished given William's occupation. James and his siblings would have had access to education due to their father's position. The family's living conditions would have been modest but comfortable, typical of the middle class at the time. There is no evidence of any inherited privileges or disadvantages.","""James Smetham (1821–1889): Artist and Mystic"" by Sarah Smetham and William Davies; ""The Oxford Dictionary of National Biography"" by H. C. G. Matthew and Brian Harrison."
360,Q8015513,William McTaggart,Q8015513,1835,United Kingdom,Middle Class,"William McTaggart was born in 1835 in Aros, Scotland. His father was a boat builder, which was a skilled trade, suggesting that the family belonged to the middle class. Boat building required a certain level of expertise and was a respected profession, which would have provided a stable income for the family. However, there is no evidence to suggest that the McTaggarts were particularly wealthy or had significant social standing beyond their local community. William was one of twelve children, which could have put a strain on the family's resources. Despite this, he was able to attend school, suggesting that the family had enough resources to provide him with an education. His early life would have been spent in a small coastal village, living in a house built by his father.","""William McTaggart, 1835-1910"" by Lindsay Errington, published by the National Galleries of Scotland; ""The Life and Work of William McTaggart, R.S.A., V.P.R.S.W.: A Study in Scottish Art from 1840 to 1910"" by James L. Caw, published by John Maclehose and Sons."
361,Q166598,Ernest Mason Satow,Q166598,1843,United Kingdom,Middle Class,"Ernest Mason Satow was born on June 30, 1843, in Clapton, near London. His father, Hans David Christoph Satow, was a merchant of German origin, and his mother, Margaret Mason, was of Scottish descent. His father's occupation as a merchant suggests that the family was part of the middle class. The family was not part of the aristocracy, nor were they laborers or peasants. Satow's access to education also indicates a middle-class background. He was educated at Mill Hill School and University College, London. While it's not clear if this was due to family wealth or merit, the fact that he was able to attend these institutions suggests at least a certain level of financial stability in his family. His early life housing and living conditions are not well-documented, but there's no evidence to suggest that they were outside the norm for a middle-class family of the time.","""Ernest Satow: A Scholar Diplomat in East Asia"" by Ian Ruxton, ""A Diplomat in Japan"" by Ernest Satow, ""A Biographical Dictionary of the British Consuls in Japan 1859-1929"" by J. E. Hoare."
362,Q709780,Arthur Herbert Church,Q709780,1834,United Kingdom,Middle Class,"Arthur Herbert Church was born in 1834 in London, England. His father, John Church, was a successful merchant, which would place the family in the middle class according to the specified typology. There is no evidence to suggest that the family was part of the elite or subsistence classes. The fact that Arthur was able to attend King's College London suggests that the family had enough wealth to afford a good education, a privilege typically associated with the middle class during this period. However, there is no evidence to suggest that the family owned significant property or had any inherited titles, which would be characteristic of the elite class. Similarly, there is no evidence to suggest that the family was living in poverty or working in unskilled labor, which would be characteristic of the subsistence class.","""Arthur Herbert Church"", Oxford Dictionary of National Biography; ""Arthur Herbert Church"", Encyclopaedia Britannica; ""Arthur Herbert Church"", Who Was Who in Victorian Britain."
363,Q5941507,Humphrey Llwyd,Q5941507,1527,United Kingdom,Elite,"Humphrey Llwyd was born into a family of Welsh gentry, a social class that was part of the ruling elite in the United Kingdom during the 16th century. His father, Robert Llwyd, was a landowner and a member of the local gentry, which indicates that the family had considerable wealth and social standing at the time of Humphrey's birth. The Llwyd family's status would have provided Humphrey with access to education, which was a privilege typically reserved for the elite during this period. The family's wealth and social standing would have also ensured that Humphrey lived in comfortable housing conditions during his early life.","""Humphrey Llwyd"" by D. R. Thomas in the Dictionary of National Biography, 1885-1900, Volume 34."
364,Q3809607,John Senex,Q3809607,1678,United Kingdom,Middle Class,"John Senex was born around 1678 in England, United Kingdom. The specific details about his parents' occupations and social standing are not well-documented. However, considering the time and place of his birth, it is reasonable to infer that he was born into a middle-class family. The middle class in the late 17th century England consisted of merchants, artisans, skilled craftspeople, landowners, and teachers. Senex later became a renowned geographer and engraver, which suggests that he likely had access to some form of education and training in his early years, a privilege often associated with the middle class. However, this is speculative as there is no direct evidence to confirm his family's wealth, early life housing and living conditions, or inherited privileges or disadvantages.","There are no known primary sources that provide specific information about John Senex's birth circumstances and family background. Further research may be needed in historical archives, parish records, or genealogical resources to uncover more about his early life."
365,Q7526198,"Sir Charles D'Oyly, 7th Baronet",Q7526198,1781,India,Elite,"Sir Charles D'Oyly, 7th Baronet, was born into a family of British nobility in India. His father, Sir John Hadley D'Oyly, 6th Baronet, was a high-ranking official in the British East India Company, serving as the Resident at the court of the Nawab of Murshidabad. This position would have placed the D'Oyly family among the ruling class in India during the late 1700s, as the British East India Company held significant political and economic power in the region at that time. The D'Oyly family's baronetcy, a hereditary title granted by the British Crown, further indicates their elite status. Given their social standing, it is likely that Charles D'Oyly had access to education and comfortable living conditions as a child. However, specific details about his early life housing and education are not readily available.","""The Baronetage of England: Containing a Genealogical and Historical Account of All the English Baronets Now Existing"" by Edward Kimber and Richard Johnson (1771); ""The East India Company: A History"" by Philip Lawson (1993)."
366,Q2706048,Thomas Brown,Q2706048,1778,United Kingdom,,"Without specific details about Thomas Brown's parents' occupations, family wealth, access to education, early life housing and living conditions, and inherited privileges or disadvantages, it is impossible to accurately determine his social class at birth. The name Thomas Brown is quite common, and without additional information, it is difficult to pinpoint the exact individual born around 1778 in the United Kingdom.","Parish records, census data, tax records, or family diaries/letters from the late 1700s could potentially provide this information. However, these sources would need to be located and examined to confirm the details of Thomas Brown's early life and family background."
